"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM"
"2013-02-01";61,66854;58,36392;71,29316;93,41301;19,45802;107,84557;44,92976;53,24749;20,97129;145,57333;64,20491;195,13435;19,76751;69,56432;45,04723;35,13802;89,04118;96,37367;38,81216;26,20068;52,18272;25,82642;70,87511;75,86796;53,82619;85,56268;38,96661;40,37927;66,71787;84,59404
"2013-02-04";60,13233;57,87682;71,61691;92,25814;19,44868;106,64214;44,42408;52,57446;20,68388;143,26204;63,30814;193,81241;19,58242;69,49868;44,8872;34,96017;87,78838;95,62401;37,90285;25,74102;52,14385;25,39645;70,24963;74,0731;53,80688;85,27696;38,49722;40,34303;65,90389;83,75787
"2013-02-05";62,24224;59,09456;72,26443;92,42715;19,69155;107,20682;44,57391;52,95487;20,89712;146,10745;63,33676;192,86136;19,81159;70,01446;45,93218;35,69963;88,07607;96,30724;38,44101;25,7973;52,36736;25,71426;70,66973;74,69038;55,75648;85,01029;39,20499;40,37927;66,98289;84,31219
"2013-02-06";62,17562;58,99715;72,64532;91,73235;19,79431;107,2994;44,42408;53,17921;20,80441;146,75812;63,60388;191,98273;19,63387;70,69904;45,76272;35,85875;88,22454;97,44597;38,12554;25,64721;52,62973;25,53666;71,08984;74,98478;55,38007;85,11506;39,52201;40,55145;67,49399;84,35916
"2013-02-07";64,02435;60,53637;73,73086;90,23946;19,71024;106,47551;44,28362;53,02315;20,84149;145,92294;63,26044;190,76027;19,46549;70,38956;45,40498;36,42036;87,81622;96,99997;38,04204;25,59093;53,13503;25,20016;71,08984;75,13673;55,06158;85,66743;38,59798;40,28865;67,41827;83,44201
"2013-02-08";64,94871;60,20514;72,90242;90,93427;19,76628;107,04945;44,48027;53,31577;20,86003;147,22427;63,92825;192,61305;19,64322;70,78344;45,78155;36,28932;88,03895;97,4175;38,20905;25,84421;53,04758;25,12538;70,71642;74,88981;55,72753;85,80077;38,77984;40,18897;67,6549;83,7824
"2013-02-11";65,62557;60,3805;72,24538;90,69953;19,86904;107,04945;44,72374;53,40356;20,81368;147,84579;63,32722;191,16139;19,67128;70,7178;45,80979;36,13956;88,31734;97,37955;38,39462;26,13501;53,65978;25,36841;70,77242;75,22219;55,12914;85,34363;38,41858;40,16179;67,57918;83,47038
"2013-02-12";63,98059;60,59482;72,35965;91,28167;19,5888;107,84557;44,92976;53,59864;20,9342;149,66182;64,22399;191,04677;19,82094;71,08353;46,26168;35,15674;88,25238;98,17664;38,45957;26,15377;53,53345;25,2282;70,93113;75,87746;55,02297;85,69601;38,53408;40,27053;67,57918;83,64057
"2013-02-13";63,85889;60,4974;71,66486;90,49297;19,7476;107,78027;44,9581;53,60839;21,68516;150,06;64,34801;191,09453;19,87707;70,95224;45,82862;34,82913;87,23159;98,21006;38,18122;26,29449;53,01842;25,23755;71,47259;75,96292;55,2353;85,7487;38,11543;40,34303;67,56971;83,83913
"2013-02-14";63,80146;60,73121;71,80861;90,20191;19,60748;107,94819;44,62739;53,53036;21,7037;151,42928;64,24306;190,67432;19,85836;71,0929;46,33699;34,48281;86,82327;98,13367;38,21833;26,30387;53,07673;25,29363;71,67797;76,2953;55,06158;85,93074;38,41341;40,17085;67,03021;83,6973
"2013-02-15";62,92222;60,09798;71,90444;89,77;19,60748;107,2485;44,35337;54,24241;21,59245;150,51642;64,41479;191,94452;19,75547;71,42113;46,01691;35,0257;87,13879;98,56334;38,43173;26,27573;53,39741;25,50862;71,45392;76,34278;55,32217;86,97505;38,90842;40,23428;65,59156;83,54602
"2013-02-19";62,89898;60,67276;71,54028;89,76061;20,04652;108,1441;44,58015;54,35946;22,01892;154,07077;64,44341;191,31419;19,7274;72,17134;46,55352;35,2597;87,09238;99,47039;39,17402;26,53111;52,93097;25,9012;72,2381;76,54221;54,68517;87,20499;38,81483;40,3249;65,08045;84,45372
"2013-02-20";61,3757;60,31231;71,66486;87,52599;19,71958;107,27649;43,97541;53,25725;21,7037;150,70093;63,38446;190,34959;19,39066;71,88064;45,76272;35,31586;87,14807;98,48695;39,58228;26,36085;52,49368;25,77034;71,95804;76,07688;53,28571;86,38104;38,2755;40,70549;65,50637;84,12279
"2013-02-21";60,99419;59,95185;72,84362;85,93922;19,39263;107,27649;43,95652;52,83782;21,74109;146,52505;61,4192;189,41367;18,94168;72,08694;45,42381;35,29714;87,3615;98,07639;39,43382;26,00143;52,99899;25,62078;71,92069;76,33328;53,31466;85,66248;38,77297;40,88673;66,50018;83,76349
"2013-02-22";61,64371;60,95527;73,46655;85,94861;19,52341;108,18142;44,63684;52,91586;21,8626;149,6424;62,56401;192,04958;19,10069;72,07749;46,04515;36,05531;88,39159;98,85932;39,86991;26,25681;52,93097;25,59274;71,87402;76,93157;52,5715;86,6972;39,26305;41,14046;66,63269;84,34026
"2013-02-25";60,54842;60,41947;71,90444;83,71398;19,29922;105,92375;43,87148;52,27209;21,32048;143,38828;60,98035;188,63052;18,92297;71,4347;44,90602;35,3065;89,2175;97,15024;39,45237;25,88793;52,51312;25,08799;70,87511;75,26018;51,44228;84,66607;38,39125;41,43044;66,67056;82,92197
"2013-02-26";61,39211;60,32204;72,49862;84,45573;19,25251;107,2485;44,38172;52,57446;21,54481;144,21654;64,45295;190,18724;19,25035;71,60485;44,81188;35,67155;89,29174;97,68492;39,35959;25,88793;52,73662;25,26559;71,02448;76,01041;51,20099;85,46127;38,86901;41,79291;67,3047;83,68785
"2013-02-27";60,79045;60,88708;74,13738;86,61524;19,51407;108,82513;44,89196;53,1402;21,84391;147,77322;64,92995;193,23383;19,57774;72,14366;46,39347;35,9898;89,55368;98,88796;39,86991;26,3041;52,80464;25,62078;71,64996;76,71315;51,99241;86,77386;39,37141;42,00133;67,82526;84,65228
"2013-02-28";60,35698;60,54611;73,69654;86,72791;19,48604;109,2916;45,26047;53,24749;21,7037;145,93155;65,34972;191,80127;19,53097;71,94515;46,05456;36,24252;89,71271;99,29852;39,64722;26,29464;53,12656;25,5834;71,11784;76,37127;51,58705;86,7547;39,06849;42,16444;66,99236;84,67119
"2013-03-01";58,86241;60,76043;74,06071;85,7796;19,45802;109,05836;45,44;53,9693;21,67566;146,68187;65,85535;193,78777;19,67128;72,50286;46,04515;36,2238;89,5069;99,07892;39,55444;26,43652;53,47775;25,60209;71,40723;76,62769;51,65461;86,35229;38,93058;42,33662;67,90098;84,55772
"2013-03-04";57,43759;61,26701;73,87862;84,26794;19,37395;109,60879;45,64788;54,42774;21,75044;148,28967;67,0574;195,96526;19,89577;72,9755;46,22402;36,33612;88,93626;98,61108;40,21321;26,62569;53,38995;25,88251;71,58462;76,46624;51,46158;85,39421;39,28028;42,69003;69,33965;84,10387
"2013-03-05";58,95404;62,46527;75,38323;84,69984;19,82233;110,01927;45,99749;55,09101;22,04954;149,04976;67,22913;197,24501;20,12027;73,41034;46,59118;36,20508;89,62852;99,72818;40,12971;26,81486;53,55579;26,2377;71,93003;77,35892;51,63531;87,20499;39,47484;43,2156;69,77502;84,72792
"2013-03-06";58,2047;62,9816;75,78573;84,16467;20,2894;110,52306;46,05418;54,97396;22,12432;150,18983;67,23866;199,01184;20,34476;73,15511;47,09954;36,52332;90,564;99,9287;40,52869;26,56894;53,94599;26,28444;72,07006;77,42577;51,74147;87,2529;39,66447;42,84407;69,45322;84,68064
"2013-03-07";58,87746;62,89392;77,67367;84,17405;20,36413;110,60701;45,99749;54,93495;22,13367;152,61618;67,01924;200,00508;20,47572;73,49541;47,6644;36,61692;90,82593;99,81412;40,14827;26,61623;53,86795;26,42465;71,78999;77,54992;51,92485;87,86607;39,52902;43,02531;69,39643;83,87695
"2013-03-08";59,03335;63,0303;77,84617;84,98152;20,39215;110,61634;46,44159;55,97863;22,21779;149,06923;68,08774;200,92194;20,18575;73,91133;47,25959;36,71053;92,34142;100,93122;39,86991;26,48381;53,35093;26,34987;72,05139;77,9797;51,93451;88,21098;39,56842;43,46027;69,5679;84,12279
"2013-03-11";59,87429;63,80966;79,48493;85,6106;20,43886;110,76561;46,61167;56,242;22,07759;149,38106;68,04003;200,63541;20,28864;74,14765;47,52319;36,79477;92,5098;101,0267;40,51013;26,36085;53,19484;26,40595;72,21009;78,0752;52,32056;89,01578;39,69402;43,32435;69,52027;84,30244
"2013-03-12";58,58347;63,60508;80,65411;84,25855;20,27072;110,31781;46,97073;55,70552;21,8813;147,96812;67,86736;201,08429;20,24187;74,26109;47,3349;36,46716;92,38819;100,37744;41,79057;26,39869;52,18031;26,11619;72,04205;78,06565;52,91895;89,23614;39,35417;43,82275;70,11088;84,30244
"2013-03-13";58,57253;63,61482;81,21953;83,82665;20,15862;110,42043;46,85734;55,92987;21,95607;148,0266;67,87696;202,5264;20,26058;74,25163;47,22193;36,38231;92,96819;100,33925;41,77183;26,40815;53,50701;26,19097;71,69664;78,42857;52,78524;89,17865;39,24827;43,44215;70,15851;84,39699
"2013-03-14";59,14;63,69275;81,09495;83,28207;20,16796;111,95042;47,16916;56,32978;22,14301;150,08266;67,37814;206,09827;20,25122;74,77154;48,01273;36,78771;92,9027;101,2272;41,47206;26,61623;53,35093;26,27509;72,24744;78,65778;53,02747;89,53314;39,56596;43,93148;69,74889;84,93594
"2013-03-15";60,66602;64,38443;82,82954;83,40414;20,48557;111,65189;47,15026;56,16396;21,90934;150,88168;66,23663;205,25781;19,99867;74,85661;47,09013;36,60858;93,23947;101,59003;41,30343;26,52165;53,43872;26,19097;71,2672;78,58138;53,02747;89,37027;39,04633;43,51464;69,06303;84,501
"2013-03-18";62,3151;64,08244;81,63162;83,90176;20,24269;111,13878;46,97073;55,43241;21,73175;148,06557;66,52441;203,62471;19,88642;74,49741;46,61;36,54258;92,21044;100,64479;40,87251;26,5784;52,8339;26,20966;71,09917;78,82014;53,28907;88,88165;38,92812;44,17616;68,82487;83,93368
"2013-03-19";62,14691;63,4492;81,94788;82,87834;20,10257;111,44664;46,91404;54,9252;21,79717;145,03506;65,98723;203,84436;19,77417;74,54467;46,31816;37,07998;92,05141;100,42518;40,93808;26,65407;52,51199;26,16292;71,98604;79,45047;53,45378;89,2074;38,41833;44,35739;69,01539;83,75404
"2013-03-20";61,81737;64,29675;81,81371;81,62959;20,24269;112,27694;47,09357;55,5397;21,92803;146,2921;66,07355;205,39153;19,81159;75,10238;46,24285;37,58908;92,39754;100,88348;41,33154;26,78649;53,4875;26,44334;72,42481;80,07125;53,1728;89,53314;39,23842;44,04023;69,52979;83,80131
"2013-03-21";61,90625;63,72198;80,81703;81,52631;19,46736;112,26761;46,64001;54,9252;21,76913;141,66353;66,1407;202,71741;19,68064;74,68646;45,51795;37,77764;92,17303;100,19604;41,0224;26,58786;52,28762;26,27509;72,07939;79,9853;53,3472;88,55589;38,86163;44,22146;69,66315;83,36637
"2013-03-22";63,16151;64,51108;81,28661;82,1366;19,38329;113,05126;46,55498;55,38364;21,84391;142,85234;66,72585;202,5455;19,9519;75,37651;45,92276;37,74936;92,86528;101,60912;41,12544;26,72028;58,07242;26,52747;72,13541;79,92799;52,76587;89,66727;39,42559;44,42082;70,75864;84,42535
"2013-03-25";63,38987;64,39417;81,31536;81,34791;19,4767;112,11835;46,40379;54,82765;21,7224;142,37486;66,63952;201,26575;19,78353;75,3198;45,67799;37,82478;91,90173;100,41563;40,92871;26,63515;58,10169;26,32183;71,58462;79,62238;53,15342;88,91039;40,38851;44,54769;71,30162;84,17006
"2013-03-26";63,05622;65,43656;83,01163;81,68592;19,4767;112,86469;46,27151;55,23733;21,61024;142,79385;67,19589;202,81291;20,36347;76,42577;45,79096;38,36217;92,14496;101,27495;41,58447;26,63515;58,01389;26,73311;72,25677;79,61283;53,91885;88,76668;41,24061;44,83766;71,22541;85,21958
"2013-03-27";61,81737;65,41708;82,60912;81,59203;19,45802;112,12768;46,19592;55,08126;21,59154;144,06062;66,81219;201,409;20,41959;76,82278;44,97192;37,91906;92,51916;100,53021;41,3128;26,83378;57,01887;26,77049;71,93936;79,62238;54,85867;88,72836;41,53613;44,34833;71,23494;85,64507
"2013-03-28";60,52927;65,71908;82,2737;81,65775;19,52341;110,84957;46,45104;55,40314;21,61024;143,38826;66,93689;203,71065;20,42895;77,06857;44,68008;38,12647;93,25819;101,5041;41,40648;27,06078;57,56515;26,97614;71,93936;80,40552;55,43032;89,51398;41,82673;44,53863;71,28257;85,20068
"2013-04-01";58,64911;65,52424;81,6987;80,40899;19,45802;111,58658;46,3093;55,29585;21,57285;142,30664;66,83137;202,83202;20,04544;77,44668;45,02841;38,1359;92,65948;100,87394;41,547;27,06078;56,83352;26,95744;72,53683;80,1763;57,13557;89,02535;41,21352;44,60206;71,85413;85,82471
"2013-04-02";58,76944;65,89443;80,58702;79,6954;19,82233;111,0175;46,3282;56,04691;21,81587;142,93028;68,12636;204,72299;20,0735;78,16508;45,45205;38,39045;93,79141;101,70461;42,07161;27,24049;57,45785;27,32198;73,7131;80,61563;59,8194;89,09242;41,36128;44,85579;72,41615;85,64507
"2013-04-03";59,07027;64,7317;80,84578;78,98183;19,80365;109,87933;46,10143;55,84208;21,49807;139,74388;67,49326;203,09943;19,68999;77,57901;44,38158;37,87192;92,84657;100,90258;42,49317;27,01349;57,4676;27,13504;72,92893;79,95665;59,75158;89,29362;40,57321;44,39364;72,3971;85,03049
"2013-04-04";58,48639;65,20071;81,41119;79,46068;19,81307;110,14988;46,33765;56,17372;21,57285;139,33463;67,80981;201,81012;19,77417;77,90041;44,98787;38,22075;94,13754;101,03625;42,4557;27,05132;57,88707;27,25655;73,32101;80,54877;60,10038;89,2553;40,99926;44,67455;72,58762;84,8792
"2013-04-05";57,86832;63,80348;82,58038;79,43251;19,40814;109,63677;46,00694;56,28101;21,43264;140,01672;67,20547;199,99554;19,5871;77,55066;45,38574;37,78707;94,87656;100,99805;42,27771;27,14591;57,52613;27,20047;73,03162;80,61563;60,1682;88,7571;40,67418;44,91016;72,76862;84,16061
"2013-04-08";58,2799;64,0966;83,13622;79,04756;19,37047;109,90732;46,11087;57,37347;21,61024;140,1434;68,31821;199,90959;19,7274;76,67155;46,02044;38,52245;94,95141;100,96941;42,60558;27,04187;58,48214;27,25655;73,55441;80,92125;59,96473;89,78224;40,95247;45,2627;73,62595;83,77294
"2013-04-09";58,38519;63,72531;83,57706;80,65311;19,74715;110,68165;46,51718;57,6856;21,55415;142,77438;68,29903;199,81407;20,34476;77,0591;46,11517;38,38102;94,53979;101,16037;42,63369;28,00663;58,42361;27,20982;73,05962;81,43697;60,24572;90,49123;40,57321;45,1986;74,4166;83,93368
"2013-04-10";59,5762;63,90118;84,16164;81,28218;20,21799;111,61457;46,99908;58,63174;22,0402;145,63922;68,76907;202,4691;20,82181;77,53175;46,65514;38,72043;94,94205;102,82172;43,87963;28,64035;58,81382;27,96694;73,9745;80,99764;60,46856;91,19064;41,12486;45,65645;73,70216;83,84859
"2013-04-11";59,39023;64,23339;84,84206;80,46532;20,42516;112,83669;47,51877;59,06092;22,04954;145,2592;68,97051;203,34773;20,41959;77,81533;46,71198;38,82414;95,40979;103,3564;44,22624;27,37291;59,70153;28,63994;74,37592;82,19146;61,02083;91,80381;41,28001;46,25165;74,10224;84,35917
"2013-04-12";58,77081;64,17477;85,18707;79,85503;20,28391;111,89445;47,07467;59,06092;21,92803;145,30791;70,62043;201,87697;20,27929;78,21235;46,42778;38,72986;96,90656;102,81216;44,13256;27,23104;59,09671;28,66798;74,75868;82,38247;61,06927;91,67926;40,81948;46,57214;74,83574;84,14169
"2013-04-15";57,41024;62,63097;83,15538;77,24483;19,82248;108,7505;46,09198;57,432;21,32048;142,71591;69,28707;199,85226;19,99867;77,23872;45,40469;37,7965;95,55947;100,97897;43,52364;27,13645;58,20899;28,46235;74,35726;80,90215;59,67407;89,6002;39,72111;46,37069;74,75001;81,7779
"2013-04-16";58,28401;63,10974;83,27039;77,56406;19,92607;109,16099;46,86679;59,256;21,59154;140,41624;69,50769;202,4691;20,50378;78,87405;45,93518;39,94606;96,39205;101,35133;43,99204;27,40129;59,01867;28,92036;74,77735;82,65943;60,85612;90,54871;40,56336;46,20586;74,95005;81,89137
"2013-04-17";55,07883;62,66029;83,07872;76,4937;19,42698;107,10856;46,44159;59,18773;21,27374;137,00572;69,83385;200,24384;20,51313;79,30888;44,32475;40,11576;95,92431;100,71162;43,80468;27,26887;59,40888;28,85493;73,80646;81,24596;60,10038;88,95829;39,95261;45,36343;74,78812;81,39024
"2013-04-18";53,60887;63,54943;82,53246;76,03068;19,37989;107,83624;45,91245;58,5147;21,18962;135,05685;69,52688;197,83713;20,8031;78,62827;44,18265;39,69151;95,33496;100,23422;43,61732;27,23104;58,70651;28,59321;74,56264;80,31956;57,83317;87,71278;39,75066;46,61793;73,50211;81,90082
"2013-04-19";53,40103;65,69901;84,29581;76,00233;19,26689;108,12545;46,47938;60,04609;20,3297;135,17378;70,98495;181,45815;20,99018;79,86658;44,74157;40,21947;93,47334;100,93122;44,48855;28,15797;59,42839;29,03253;76,01897;80,99764;58,17229;89,31278;40,37866;47,84496;74,57854;82,68559
"2013-04-22";54,5141;65,13231;83,31831;78,15681;19,38931;108,7505;47,63216;60,48502;19,95582;135,95332;70,85065;179,38571;21,40175;80,18798;44,85524;40,27604;92,91206;101,01716;44,89137;29,16057;59,85762;28,91101;75,99097;80,77799;57,3778;89,7056;40,27276;47,79001;74,27371;83,29073
"2013-04-23";55,53417;65,9042;84,50665;79,47029;19,69065;109,59946;49,59754;61,05075;20,09602;139,2859;70,39021;182,99577;21,86945;80,77406;45,63204;40,25718;93,32367;102,53528;45,5565;28,94303;60,16978;29,05122;77,05522;82,46842;56,71895;88,99661;40,79732;47,90905;75,34061;84,43481
"2013-04-24";55,44255;65,87489;87,04626;79,16791;19,20097;110,34579;49,84321;60,41674;20,52598;140,25058;70,29428;183,09128;22,13136;79,77206;46,15306;39,73865;94,50237;102,99358;44,91948;30,04021;60,02345;28,60255;72,52433;82,00045;56,96117;88,14392;41,1421;47,43289;74,33086;84,55772
"2013-04-25";55,84184;66,56862;87,85126;79,85773;19,43639;110,56037;50,35345;60,47527;20,51664;141,05937;70,38062;185,23056;21,86945;80,55664;46,41831;39,9272;94,42754;100,13874;44,3574;30,21046;60,55023;28,28475;72,01651;81,43697;57,49406;88,24931;41,56076;48,73318;74,92148;83,27182
"2013-04-26";57,04788;66,19733;88,9821;80,01836;19,46464;111,98774;49,98495;60,34846;20,75966;140,42599;70,36143;185,57439;21,88816;80,46211;46,30463;39,69151;94,38076;99,09802;44,84453;30,06859;60,37464;28,12584;72,50552;81,32236;57,6297;87,32954;41,18396;49,10861;75,29298;83,20564
"2013-04-29";58,81455;66,08007;88,07169;80,13176;19,75657;113,18187;51,11882;61,45067;20,81574;141,40042;70,66839;190,19679;22,2249;80,89694;46,34252;39,8235;95,58753;99,13622;44,79769;30,84418;61,09652;28,44365;73,05096;81,63754;58,14322;87,77985;41,34896;48,95294;74,6738;83,40419
"2013-04-30";60,54569;66,8422;87,6021;80,00891;19,70006;113,82559;51,50622;61,29461;20,83444;142,33589;70,36143;193,43439;22,40262;80,56609;46,42778;39,90835;95,55012;99,97643;44,02951;31,30765;62,04277;27,17243;72,19518;81,57068;58,06571;87,46368;41,48688;49,36501;74,03556;84,14169
"2013-05-01";60,06846;66,71518;87,38168;78,50645;19,19155;112,2023;50,42904;61,65551;20,70358;138,96434;69,79547;190,65521;22,44004;79,62082;45,48047;39,79521;94,83915;99,82366;42,80231;30,94823;61,80865;27,01352;72,40208;80,31956;57,86224;87,23374;40,88597;47,98231;74,35944;82,74233
"2013-05-02";60,92035;67,78997;88,36877;79,62149;19,52114;113,85358;50,56133;62,30903;20,86248;139,99724;70,34225;193,29114;22,55229;80,49993;45,54678;39,55951;95,47527;101,24631;42,83978;31,3644;61,76963;27,35937;73,12619;80,62518;57,6297;87,9044;43,196;48,10135;74,74048;83,80131
"2013-05-03";61,53022;68,62049;89,83503;82,19175;19,61531;115,20631;50,96763;63,20641;21,09615;141,65378;70,94658;195,31581;22,6231;81,05764;45,06365;39,8235;96,27979;102,95538;42,78357;31,67653;62,96951;27,0696;73,53057;81,57068;57,08712;89,2074;44,21556;48,2387;75,49303;85,11558
"2013-05-06";62,99743;68,45438;90,26629;82,76817;19,59648;114,98241;50,92039;63,46001;21,1055;144,65503;72,19361;193,6636;22,57589;80,04619;45,64151;39,67265;95,48463;102,96493;42,13718;31,92245;62,39396;26,84527;73,11678;81,47517;58,32731;89,57146;44,05549;47,66182;75,09294;85,64507
"2013-05-07";62,71712;68,63026;90,84129;84,84706;19,19155;114,7865;51,63851;64,44518;21,19897;145,50281;72,01135;194,47539;22,8025;80,84968;46,55093;40,25718;95,69044;103,12725;42,40886;31,50628;62,34518;27,13504;73,29546;82,15325;58,61798;89,93554;44,27713;48,45847;75,09294;86,18402
"2013-05-08";63,42543;68,69865;90,58602;85,33843;19,51173;115,08503;51,68576;64,36713;21,50742;146,41876;72,34709;196,52876;22,89692;80,78351;47,13826;40,03091;94,43689;103,30865;42,14655;31,20361;62,33543;27,07849;73,76567;83,35661;60,56545;90,42416;44,14661;48,63245;74,98753;86,70405
"2013-05-09";62,87209;68,60094;91,13509;84,99825;19,61531;115,34624;52,32829;65,03042;21,29244;144,74274;72,77876;195,01273;23,00078;80,49047;46,4562;39,71036;93,25819;104,9509;42,61495;30,89148;62,17934;26,95596;73,54937;82,57348;60,081;90,78824;43,97915;48,26617;75,13127;86,66596
"2013-05-10";62,34904;68,47393;90,77868;83,74147;19,86957;114,96375;52,40387;65,54738;21,4046;145,28842;72,91306;196,19293;23,13297;81,06709;46,38041;39,73865;93,73528;105,48559;43,04588;30,91985;63,17437;27,06906;74,0666;82,60213;60,95301;91,2577;44,02101;48,431;75,60084;85,81863
"2013-05-13";62,59267;68,19057;91,27958;83,22175;20,02966;114,60924;51,8704;65,66443;21,35787;145,80489;73,54616;194,2739;22,73641;81,15217;47,05301;39,77636;93,90366;105,50468;43,25197;31,24144;63,06706;27,6817;73,90672;82,61168;60,44918;90,97027;44,06534;48,11966;75,2271;85,78055
"2013-05-14";61,09509;69,87115;92,57999;82,73038;20,02966;116,61502;52,54677;65,81075;21,50742;150,56987;74,16968;194,98395;22,5098;82,21088;47,5835;40,08748;94,67076;105,59061;43,70164;31,93675;64,29621;27,70997;74,73429;83,94875;59,80971;91,90919;44,40766;48,68739;75,49543;86,74213
"2013-05-15";59,02905;71,11205;93,45657;82,21065;19,97315;115,68398;52,91829;66,00582;21,7224;151,632;74,70686;195,08949;22,84971;82,84422;48,39819;40,46459;95,37237;106,45948;43,77658;32,24155;64,21817;27,86077;75,87218;83,83414;59,69345;92,30904;44,84436;49,08114;76,5304;86,8659
"2013-05-16";59,81775;70,57466;93,03274;82,00276;22,49687;115,44887;52,86113;64,83533;21,75044;150,52115;73,6229;196,40402;22,60422;82,66461;48,28452;40,62487;94,59592;106,04891;43,43933;32,46062;62,86221;27,5686;75,42078;82,96505;60,20696;91,69242;44,36078;48,71486;75,2271;86,35178
"2013-05-17";59,63606;71,63967;95,28679;82,84377;22,82646;116,06956;53,24218;64,94263;21,92803;154,13629;73,72842;200,00223;22,69864;83,26958;49,54444;40,51173;94,98883;106,35445;43,08335;33,21308;63,72066;27,29527;75,25151;82,61168;60,88518;93,79276;45,53765;48,85221;74,62337;87,36097
"2013-05-20";60,96708;72,69492;95,09413;83,46743;22,55337;117,34856;53,28029;64,49394;22,03085;154,83789;73,6325;199,19623;22,73641;83,19397;49,53497;39,95549;94,98883;106,66953;42,35265;33,41311;63,73041;27,05021;74,37693;81,70438;60,6139;93,67715;44,80735;48,29365;74,17297;88,08453
"2013-05-21";60,51698;73,38866;95,12303;83,25009;22,60987;118,43948;53,70897;64,21107;22,11497;156,62111;75,50304;200,20372;22,8025;83,74223;50,22651;39,91777;95,55012;106,94643;44,33866;33,19403;63,63286;27,12561;74,10422;79,87069;60,91425;93,98546;44,79255;47,68013;74,16338;88,35111
"2013-05-22";60,7496;72,73401;94,33315;82,87211;21,97894;117,48963;52,93734;63,95747;22,30191;155,26665;76,44312;198,61092;22,72696;83,61934;50,80437;39,83292;95,17592;106,38468;43,75784;32,96544;62,87196;27,61572;74,12302;80,00439;60,3426;92,73296;44,44467;47,13071;73,81839;87,77036
"2013-05-23";60,85835;72,97828;96,0863;82,1634;22,13903;117,93164;52,72776;63,62583;22,11497;153,38599;75,6949;197,81451;22,70808;83,05743;50,53912;39,53123;94,51173;106,01979;44,33866;32,52729;61,77938;27,43664;74,01017;79,74654;60,42012;92,00072;43,94135;47,5153;73,14758;87,38953
"2013-05-24";61,27266;73,54498;96,32712;81,46413;22,15787;117,97866;52,72776;63,87943;21,99346;154,66251;75,77164;197,39233;22,58533;82,686;50,83278;39,8235;93,81947;105,88535;44,17941;32,64159;61,2526;27,37067;77,00067;79,84204;60,12945;91,56718;44,52115;47,05746;74,08672;87,142
"2013-05-28";60,76199;74,41459;96,43308;81,44524;22,49687;118,9003;53,24218;65,04993;22,05889;157,08675;76,56782;199,36894;22,73641;83,43839;51,72326;40,11576;94,70818;107,15286;44,61033;33,35595;61,7306;27,34239;76,04146;79,47913;61,36963;92,46319;44,41753;46,53551;74,0963;87,95124
"2013-05-29";61,24513;74,09216;95,45054;81,72872;22,71346;118,01627;53,36602;64,6305;22,09628;159,20795;76,25126;199,50327;22,9158;81,57172;51,78957;39,03155;92,65948;106,71116;43,90773;33,22261;61,38918;26,65436;74,19826;79,90889;61,37932;91,64425;43,95122;45,3909;73,05175;87,66563
"2013-05-30";62,15771;74,39505;96,84729;81,65313;22,94888;117,65891;53,63276;63,0601;22,05889;160,65468;76,2033;200,88498;22,85915;81,89552;52,68951;38,4376;91,51868;106,98962;44,09509;33,36548;61,08575;26,62608;74,37693;80,75888;62,64857;92,45355;44,66425;44,94221;72,47676;87,67515
"2013-05-31";61,90306;73,9749;95,38311;81,07671;22,71346;115,43946;53,14692;61,52871;21,79717;158,43571;75,45509;199,59923;22,92525;80,17171;51,71378;37,70222;91,04727;105,88535;43,74848;33,24166;60,35167;25,66471;72,18578;79,95665;60,68172;91,43229;43,95122;44,39279;71,7197;86,13281
"2013-06-03";62,03934;74,71748;97,03994;81,38854;22,9583;116,69965;53,47081;62,231;22,09628;159,88243;75,85797;200,49158;23,83168;80,67648;51,61906;38,47531;92,35778;106,21184;45,38787;33,89887;61,69259;26,15482;73,03215;79,99485;60,84643;91,75024;44,457;44,55762;72,53426;87,07535
"2013-06-04";61,84526;74,31688;95,95145;81,1901;22,93946;115,63696;53,14692;62,76747;22,11497;158,04471;73,87211;197,84331;23,94499;80,09552;51,19276;39,05041;92,74433;105,64529;46,3153;33,32738;61,4479;26,06999;72,75943;80,05215;60,42012;90,83495;44,45947;44,72244;72,77383;86,43747
"2013-06-05";61,26715;73,04668;94,87258;79,77267;22,90179;114,32974;52,02282;61,56772;21,79717;154,74071;72,39717;194,53296;23,32181;79,69552;50,23598;38,32446;90,90585;104,27216;45,65018;33,12736;60,43975;25,90034;72,09174;78,54317;59,82909;89,61135;43,72424;44,22797;72,1126;85,35213
"2013-06-06";60,35181;74,49275;96,09594;79,3758;23,11838;113,4081;52,1943;61,58723;21,85326;156,08968;74,47944;195,55005;23,2746;80,43838;50,68121;38,45645;91,15098;104,34898;45,52839;33,29881;60,84106;26,49413;72,2422;78,54317;59,9938;89,36085;44,24976;45,75718;72,47676;85,90432
