"";"leto";"mesec";"dan";"AXLL";"SM";"STRZA";"CNL";"RVBD";"BRKR";"MSG";"GSPC"
"173";"2010";"09";"09";-0,0574424873578989;-0,0261632851456011;0,00330847704249751;-0,00393284921420385;0,0855858037315065;-0,0591248263731688;-0,0504581007349036;1
"174";"2010";"09";"10";-0,0438438068272583;-0,036496545016002;0,0157538217870272;0,0151887859401904;0,109239548864232;-0,0413509474870553;-0,0292564314268107;0,991194276279582
"175";"2010";"09";"13";-0,00618926087604672;-0,0407891997296788;0,0321120219172384;0,0156753298299299;0,134057492626346;-0,0483399814046518;-0,0174695512272454;1,00222098833981
"176";"2010";"09";"14";-0,0146990011923902;-0,0371121440829926;0,0427857092349813;0,0232877437756359;0,141967175916756;-0,0341046776040278;-0,0174234311261153;0,989473684210526
"177";"2010";"09";"15";-0,00945303882153964;-0,0372679096045957;0,0855486754611237;0,0288624976102661;0,1692066812563;-0,00799628063972711;-0,0357608459989559;1,00111982082867
"178";"2010";"09";"16";-0,00576019884391932;-0,0595602853433432;0,0788673891948145;0,0233696524352555;0,155171288315701;-0,0198416232802775;-0,037940478811223;0,993847874720358
"179";"2010";"09";"17";-0,00928518512501499;-0,0695885761797862;0,0828479787532012;0,0220842374927278;0,155653024330442;-0,0288007083154727;-0,0444096995571092;0,979178390545864
"180";"2010";"09";"20";-0,00760170094943565;-0,0847418348841085;0,072782156214436;0,00328977196448764;0,14341039401658;-0,0290142394682369;-0,0646326324389939;1,01034482758621
"181";"2010";"09";"21";-0,0131278363811486;-0,0983000454768449;0,0878298658571328;-0,00522640916165076;0,14172265782059;-0,0502452277572117;-0,0747133097807077;1,00853242320819
"182";"2010";"09";"22";-0,0114679825141104;-0,095180828280971;0,0822584118482459;-0,00519766023927124;0,128648612904412;-0,0301079261825813;-0,0765280841374206;0,989847715736041
"183";"2010";"09";"23";-0,0218938489986076;-0,0840581444718456;0,068462432141205;-0,0223137266505908;0,126835935387571;-0,0238487905894591;-0,0811123523530871;1,0011396011396
"184";"2010";"09";"24";-0,0147082178343526;-0,0862229129793227;0,0635545845093267;-0,0313354621607176;0,130349147928802;-0,0155757511629419;-0,0979085277932164;1,0022766078543
"185";"2010";"09";"27";-0,0209625774417006;-0,0822491728738895;0,0557663258301208;-0,0358666162877204;0,124156938312128;-0,00424404122259808;-0,107248381788915;1,0022714366837
"186";"2010";"09";"28";-0,0218468165018109;-0,0668742490019549;0,0711946141371759;-0,0579727421003164;0,13749264315045;-0,00713252993521328;-0,103581174546165;1,00339943342776
