"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM";"GSPC"
"2014-03-14";0,154709555831195;0,0832509952747466;-0,0755249955421367;0,0531603084803674;-0,12806698091183;-0,0607085189749811;0,196782949491726;0,172281586019852;-0,0468918877995336;-0,0229562013967932;0,0817967671336708;0,091739678508446;-0,0408778456791377;0,12254322864884;0,0139667061580661;-0,006526599314909;0,134592172891456;0,033250844707614;0,126834024707077;0,0599868765249131;0,156688672989657;0,0350773776681062;0,0658687360251733;-0,00402099783084806;0,0903758107378698;-0,0705912169568718;-0,0260163510223274;-0,106656362071873;-0,0354876315043363;-0,0208821765372753;0
"2014-03-17";0,115438497734184;0,133312330840829;-0,0368993372055307;-0,0225003409772953;-0,136241259575121;0,0598970905472975;0,212784990884022;0,195534697851604;-0,00716483961596788;-0,00755461045142364;0,0521464094513661;0,123574776367808;-0,0305801601689534;0,161744038483441;0,0477588972808199;-0,0127512743940266;0,0732707787547919;0,0439469704625116;0,150782581435386;-0,0324345059506181;0,193573293549935;0,0540901317110487;0,0668518452321618;0,0424734158498778;0,109869714315203;-0,0434897715113422;0,0553157447156281;-0,150146571894487;-0,0611858883145826;0,0209082198897497;0
"2014-03-18";0,14510588457864;0,243596170904794;-0,0169898634886705;0,0902278705143191;-0,0604813117145566;0,123004993693106;0,309951680731571;0,330674208550269;0,13450908677401;0,0958283544075571;0,147480445248223;0,271240777109582;0,106701023716256;0,269027714308664;0,140685415492583;0,0647490480134641;0,116889401052004;0,195676255796293;0,236472080226986;0,212125482380267;0,370064118482702;0,0862074253045196;0,122202496239629;0,140042004299042;0,225329542063808;0,0879633599005926;0,132664931002002;-0,0424461990797807;0,0555626798292721;0,112063057571459;0
"2014-03-19";0,0791769728465386;0,155593931743959;-0,0439764449918853;0,0457936337250276;-0,120188319869338;0,0777875100183759;0,178323746133065;0,231176835844762;0,0350761368155608;0,0476287921016234;0,133264424978899;0,189335305348539;0,145984948546965;0,238402882325024;0,102578669663812;-0,00519168185443003;0,0477346044137013;0,0559074474789048;0,107144332770763;0,183102744043622;0,345761376735357;-0,0302097887338304;0,029872807940105;0,0633029196878952;0,277233720250353;0,0842058020280127;0,0578896019058047;-0,103854271537798;0,00718152420668365;0,0639697334248188;0
"2014-03-20";0,0464120482070756;0,206798050245741;0,0056488183420982;0,0944662481827697;-0,105924923532688;0,150277460368134;0,198887707278933;0,224008561969654;0,0505435989550244;0,100521810806454;0,144291598342371;0,229335026641964;0,237988862030447;0,243750608547031;0,17402908133277;0,0221079958582385;0,0581496379302938;0,0823264067830907;0,0868477051144589;0,312628900091601;0,358088419583881;0,0552531605228365;0,000836555524166799;0,0738610323237058;0,318161615710211;0,133063573254088;0,0216562371508883;-0,0329548414482566;0,0658409000237115;0,115155262033153;0
"2014-03-21";0,0679047082413998;0,151234611522367;-0,0319972856211514;0,0832318661180599;-0,224580325961723;0,113194885832684;0,181366622930547;0,126437144513098;0,0241953021195191;0,0466859161993718;0,134257045955347;0,185126758380544;0,129565384908868;0,265697041286315;0,130741767111079;-0,00392940085896888;-0,019934733243069;0,0734909428280301;0,0165181018294366;0,280562516136557;0,0884117431454033;0,0759980075645411;-0,0272355134925341;0,108757564458558;0,319830249778874;0,124717070310755;0,00675421598324872;-0,0383446598382725;0,122248867515853;0,0905856985258188;0
"2014-03-24";0,0648368608970666;0,0886715431962635;-0,111287870139829;0,00720706274236261;-0,269033229404722;0,0972828039092129;0,128230389428052;0,0914094147573939;-0,00410687094062242;0,0248200439784191;0,0922329484949659;0,169392464694943;0,0840575364778102;0,181741295893607;0,167258728190231;0,0038505491267044;-0,026585229094327;0,0143426371319299;-0,111440969999876;0,278594097675244;0,0387220018865365;-0,0297012987353308;0,0244008708139115;0,107290307069765;0,301998279972478;0,0537839747658934;-0,0711959302566967;-0,0371809421323037;0,112276858441568;0,0786465395063695;0
"2014-03-25";0,0503083852646001;0,0410389456395919;-0,0938544501238634;0,118028072873094;-0,115314804744766;0,163453432418071;0,175131377108109;0,0492711216233595;0,0636697376510459;0,00546415732989796;0,0942075200256353;0,262893766949155;0,137706367605383;0,220456494398338;0,161324643776941;-0,0267465148897745;0,0122597995531507;0,0901985550078013;-0,00889595304396689;0,252679763044627;0,00441812206859335;-0,0141023609405777;0,0233189836011397;0,0488414750685949;0,391767672824997;0,0819732601373105;-0,0787012715783007;-0,0237543310447489;0,127918967003979;0,134397750159328;0
"2014-03-26";-0,0433910320351851;-0,0210984323618838;-0,189162720687728;0,0463305118798592;-0,110158808099172;0,111616462407512;0,0796796026841853;-0,0225741185990035;-0,0091097832728182;-0,0915333570270419;0,0487682102749631;0,164261646988923;0,0788701826051482;0,128108013508503;0,067874742653724;-0,0444823277157321;-0,0185113074680304;0,0143072462680902;-0,016529721483085;0,168303910242708;-0,0630207619261809;-0,0274926058631676;-0,0380385575747121;-0,0566859529859205;0,366881713224365;0,00225645022278367;-0,153210068261057;-0,0608057693608907;0,0265661117780962;0,0748707855498943;0
"2014-03-27";-0,0659160812435189;-0,0317604055174591;-0,174639653399639;0,0109803623862084;-0,173969669958734;0,124599449206565;0,0953771714453605;-0,0382491424836332;0,0162931263826164;-0,071073253816348;0,0110062550027306;0,0977892893879566;0,0427923244605531;0,156802896067284;0,0591018374419778;-0,0181349257221337;0,00418612008262065;-0,00965115072836725;0,00180462656962592;0,105715338393344;-0,0688901018320618;-0,0149985828228872;0,026457965294331;-0,00290769820720437;0,357734369965617;-0,0472030878302735;-0,194970144486287;-0,0347210770635363;0,00487633115431606;0,108903146624938;0
