"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM"
"2014-04-15";72,31434;85,013504;120,596653;98,857512;22,220741;114,904606;64,711749;76,685334;24,928286;152,470406;73,937498;190,614441;25,821521;95,84369;53,355234;38,677187;96,612295;130,137737;53,962983;38,455309;71,228068;28,623257;77,774867;83,502481;77,915178;112,762229;50,541274;44,863034;74,563903;95,129978
"2014-04-16";72,460928;86,357279;122,314337;99,85676;22,356648;116,365985;65,504927;77,959137;25,217927;154,734042;74,609748;190,014589;25,975852;95,408918;53,803106;39,071852;96,612295;132,738753;54,165163;39,08414;72,036134;28,814781;78,55416;84,36774;76,621655;114,932983;51,856511;45,035143;74,893664;96,344651
"2014-04-17";73,28884;85,191356;124,138763;99,759747;22,531384;118,133012;64,789134;78,986086;25,64273;154,950564;75,106621;183,832343;26,081956;95,611812;53,764163;39,19699;96,056554;133,670449;54,367346;38,706839;72,9526;28,968;78,65999;84,270522;74,259992;115,419698;51,507266;45,513223;75,320411;96,807379
"2014-04-21";74,158633;85,635985;124,041721;99,575418;22,715829;118,667894;64,837494;78,117133;25,671694;155,304873;75,954241;186,018874;25,995144;96,616626;53,57917;39,225867;95,500814;134,534216;55,118302;38,639119;72,824494;29,552149;78,467568;83,998306;73,446638;115,156875;51,799543;45,876565;75,262214;97,299034
"2014-04-22";74,23262;86,031214;123,779705;100,59407;22,832322;118,43866;65,147027;78,452862;25,662039;157,922816;77,620245;185,902766;25,889041;96,790536;54,338608;39,187362;95,165456;134,796262;55,61894;38,687494;73,267942;29,686215;78,169325;84,474683;74,240396;116,023228;52,007603;45,819194;75,223418;96,759182
"2014-04-23";73,262311;86,090496;126,768664;100,293321;22,812906;119,097716;65,137352;78,521983;25,507565;157,912965;76,49983;185,496423;25,80223;96,829184;54,572279;39,206615;94,983401;133,922795;55,358993;38,397262;73,021581;29,609606;77,930762;85,680212;73,819021;116,471005;51,72276;45,350678;75,68896;96,884503
"2014-04-24";79,268493;86,367162;126,02142;102,136593;22,647876;118,725208;64,914879;78,591104;25,546183;158,306649;77,71767;184,035521;25,80223;96,577978;54,708587;39,177738;95,663701;132,62228;55,387875;38,561727;72,321915;29,408505;78,696882;86,127425;75,053742;115,818808;51,866417;44,251092;75,950823;96,412132
"2014-04-25";79,850679;85,99169;124,856895;101,564213;22,327525;118,429107;64,479602;77,24818;25,681349;155,737918;77,337705;183,464707;25,329591;96,413732;54,231508;39,476141;96,516479;132,534936;55,108676;38,610098;71,641954;29,44681;78,949024;85,855209;74,142404;114,095832;49,273096;43,925998;76,251489;96,797744
"2014-04-28";82,943129;86,021331;123,284778;101,147051;22,346941;120,091074;64,585997;76,803823;25,855133;154,064786;78,107381;186,860584;25,39711;97,911285;54,027045;39,495393;96,114042;133,185186;54,569526;39,538829;70,626945;30,682141;80,432772;87,14824;74,220793;114,572811;49,889847;44,557063;77,357145;97,530398
"2014-04-29";82,697403;86,742625;124,575458;102,156;22,482847;120,320308;64,982589;77,65303;25,835823;155,737918;77,474102;188,766536;25,541795;97,611776;54,62096;39,052599;97,254267;133,495761;56,533568;39,190554;71,425162;30,414007;79,947887;88,373218;73,691624;114,436531;50,19946;44,719612;77,269852;97,800323
"2014-04-30";82,384669;86,38692;125,206254;102,253013;22,434309;119,890486;65,11801;78,344242;25,961333;157,292937;77,464365;190,08232;25,744356;97,862981;54,504125;39,264372;97,139284;134,990364;56,379525;39,08414;71,888316;29,954349;80,054562;88,062113;73,534837;115,186077;50,184599;44,681365;77,308648;98,725794
"2014-05-01";82,578731;85,784197;124,662809;101,932864;22,337233;119,336504;64,576329;78,561482;25,845478;157,834228;77,288996;187,237904;25,51286;97,128693;54,250981;39,254744;96,736854;136,659669;57,400054;38,697166;71,858754;29,829858;79,850904;88,305164;73,446638;113,696729;51,046562;45,149885;77,298947;97,761769
