Date;MMM;AXP;AAPL;BA;CAT;CVX;CSCO;KO;DD;XOM;GE;GS;HD;INTC;IBM;JNJ;JPM;MCD;MRK;MSFT;NKE;PFE;PG;TRV;UNH;UTX;VZ;V;WMT;DIS;gspc
2014-05-09;13804146,00;8778009,00;825494,00;12875851,00;10192316,00;12061246,00;2234694,00;3966594,00;65995,00;9976803,00;2550756,00;15519688,00;7611281,00;2577117,00;18637062,00;9820679,00;5258606,00;9948153,00;5355858,00;3850075,00;7257864,00;2827956,00;798994,00;8931068,00;7572591,00;1145061,00;4635464,00;5230704,00;7777737,00;8092149,00;198356,00
2014-05-12;13948692,00;8859032,00;8357716,00;13023174,00;10302912,00;12081505,00;2251197,00;3961742,00;663942,00;10004204,00;2592271,00;15751694,00;7666129,00;2583976,00;18881203,00;9782724,00;5320919,00;9941388,00;5363618,00;3891945,00;7374465,00;2837698,00;7925935,00;9003455,00;7650334,00;11611129,00;4604868,00;5252787,00;7772827,00;8138559,00;200356,00
2014-05-13;139106,00;8802711,00;8370827,00;13106654,00;10395076,00;1214035,00;2219162,00;3989888,00;6634519,00;10016926,00;259903,00;15823764,00;7568185,00;2591816,00;18843944,00;9831384,00;5317998,00;10006142,00;5408243,00;3963527,00;7370512,00;2844517,00;7914297,00;908856,00;7679858,00;11621895,00;4575226,00;526172,00;7771844,00;8104986,00;199785,00
2014-05-14;13829539,00;8740463,00;8372377,00;13061476,00;10334927,00;12195335,00;2214308,00;3968536,00;663746,00;10010075,00;2583582,00;15741821,00;7474158,00;2580057,00;18503716,00;9816787,00;5292683,00;9957818,00;5468388,00;3945877,00;7270711,00;2834775,00;7871627,00;9063126,00;7594241,00;11540252,00;4590525,00;5216973,00;7732563,00;7990441,00;198737,00
2014-05-15;13768985,00;8655489,00;8301182,00;12886656,00;10185525,00;12045509,00;2347302,00;3932626,00;6550228,00;9862307,00;2568135,00;15464403,00;7467302,00;25487,00;18282126,00;9799269,00;5209924,00;9906593,00;5421824,00;3883119,00;720747,00;2830879,00;7809562,00;9035736,00;7526339,00;113809,00;4585744,00;5157062,00;7544994,00;7914408,00;198928,00
2014-05-16;13783636,00;8645609,00;8423693,00;12847369,00;1028642,00;11984216,00;2365747,00;3968536,00;656885,00;9858392,00;2574893,00;15443669,00;75,77;2530082,00;18340955,00;9788564,00;5190452,00;9968449,00;5419884,00;3905673,00;7306284,00;2836724,00;7790167,00;9056278,00;7543069,00;11270731,00;4691878,00;521573,00;7562671,00;7938107,00;198166,00
2014-05-19;13836375,00;8706869,00;8523508,00;12900406,00;10224331,00;11961839,00;2363805,00;3951066,00;656983,00;9871114,00;25691,00;15566089,00;7492768,00;255164,00;18335072,00;9794402,00;5241081,00;9866967,00;5466448,00;3897828,00;7360631,00;285231,00;7751376,00;9074864,00;7597193,00;11314011,00;4699527,00;5229403,00;7523389,00;8003278,00;198166,00
2014-05-20;13695735,00;8605097,00;8525199,00;12726566,00;9852766,00;11918058,00;2341478,00;3938449,00;6536506,00;9851542,00;2539171,00;15435773,00;7635767,00;255164,00;18128189,00;9756448,00;5230371,00;9812843,00;5432495,00;3890964,00;7239091,00;2849388,00;778047,00;9065082,00;7544053,00;11125149,00;4651719,00;5168746,00;7433042,00;8007228,00;198452,00
2014-05-21;13822008,00;8681179,00;8547755,00;12862102,00;9980825,00;1207956,00;2376425,00;3966594,00;6588453,00;9984631,00;2557515,00;15731949,00;764752,00;2567318,00;18275262,00;9843063,00;5269316,00;9912392,00;548876,00;3956663,00;7332964,00;288056,00;7805683,00;9083669,00;7648367,00;11296305,00;4701439,00;5222939,00;7430096,00;8115848,00;197362,00
2014-05-22;13787614,00;8709833,00;8561291,00;12948529,00;10000228,00;12027996,00;2366718,00;3938449,00;6616877,00;9932766,00;2559446,00;15781313,00;7716081,00;2562419,00;18205647,00;9894022,00;5311182,00;9901761,00;5480029,00;3932148,00;7399168,00;2889328,00;78212,00;9098341,00;770938,00;11315978,00;4728212,00;5204792,00;740358,00;8131647,00;197023,00
2014-05-23;13869174,00;8772081,00;8658002,00;13004512,00;10092391,00;12002701,00;2380308,00;3938449,00;6674704,00;9915151,00;2559446,00;15811917,00;775526,00;2576137,00;18231142,00;9895982,00;5309235,00;9858269,00;5511072,00;393411,00;7495018,00;2872767,00;7808592,00;9083669,00;7751695,00;11365161,00;4755941,00;5271912,00;7425185,00;8227429,00;196414,00
2014-05-27;13898654,00;9029967,00;8820129,00;13177368,00;10058437,00;11951137,00;2398753,00;3956889,00;6680585,00;9919066,00;2565238,00;15970866,00;7805212,00;2617293,00;18117404,00;9879322,00;5368627,00;9893063,00;5499431,00;3940974,00;7570116,00;2884457,00;7765923,00;9145296,00;7785155,00;11395654,00;4744467,00;533232,00;7423221,00;8268902,00;19788,00
2014-05-28;13897672,00;8997361,00;8797291,00;13193083,00;9983736,00;11920004,00;2409431,00;3938449,00;6705089,00;9889707,00;2573928,00;15967894,00;7804232,00;2633951,00;17950722,00;9829343,00;539881,00;9790614,00;5471299,00;3923323,00;753652,00;2884457,00;7767862,00;9142361,00;7732999,00;11405491,00;4755941,00;5314919,00;7417329,00;8255078,00;196262,00
2014-05-29;13992006,00;9019099,00;8957584,00;13272636,00;10050675,00;11900546,00;239584,00;3946213,00;6759976,00;9910258,00;2581651,00;15923315,00;782578,00;264179,00;18017395,00;9874422,00;5425098,00;9873428,00;559741,00;3955683,00;7571213,00;2883483,00;7796955,00;9204966,00;7810741,00;11444837,00;4754029,00;5336546,00;7461521,00;8297538,00;196547,00
2014-05-30;14007729,00;9040836,00;8924032,00;1328344,00;9917767,00;11946272,00;2390016,00;3970477,00;6793301,00;9837842,00;2586479,00;15831187,00;7858102,00;2677066,00;18076224,00;9943022,00;5410493,00;9882197,00;5612931,00;4014518,00;762375,00;2886405,00;7834776,00;9141383,00;7836327,00;1143205,00;4776976,00;5340524,00;7539101,00;8295564,00;198643,00
2014-06-02;13985129,00;9079371,00;8862704,00;13347278,00;10066198,00;11889844,00;2405548,00;3965624,00;67884,00;9780105,00;2590341,00;1585298,00;7917847,00;2671187,00;18206628,00;10012601,00;5389073,00;9940654,00;5619722,00;3999809,00;7604916,00;2894198,00;7793076,00;9166816,00;7820583,00;11548122,00;4785582,00;5307958,00;753812,00;8321237,00;19988,00
2014-06-03;14041139,00;9063562,00;8988036,00;13345316,00;10137018,00;11922923,00;239584,00;3967565,00;6750175,00;9824142,00;2586479,00;16028322,00;7947403,00;2710382,00;18077203,00;10041022,00;5413414,00;9884145,00;5617782,00;395078,00;748894,00;2882509,00;7751376,00;913747,00;786093,00;11589435,00;4712914,00;5253268,00;7533209,00;8282726,00;194928,00
2014-06-04;13979231,00;9071466,00;909067,00;13291296,00;10119556,00;11903465,00;2378367,00;395883,00;6794281,00;9789891,00;2563307,00;16086769,00;7934595,00;2704503,00;1809093,00;10062582,00;5421204,00;99806,00;5619722,00;3953722,00;7546432,00;2887379,00;7744588,00;9260725,00;7922929,00;11522546,00;4699527,00;5256002,00;7574454,00;8318275,00;196452,00
2014-06-05;14121718,00;9169286,00;9126337,00;13437636,00;10376643,00;12017294,00;2397782,00;3968536,00;679624,00;9839799,00;2584548,00;16105591,00;7918832,00;2710382,00;18235062,00;10115501,00;5513699,00;9981574,00;5636213,00;4040993,00;752066,00;2899069,00;7768832,00;9290071,00;7853058,00;11623862,00;4711957,00;5275641,00;7593114,00;8371597,00;19569,00
2014-06-06;14213104,00;9377768,00;9101244,00;13578081,00;104,95;12082479,00;2410402,00;3978241,00;6828585,00;9942552,00;2624132,00;16463206,00;7944447,00;2760357,00;18273302,00;10111581,00;5546803,00;9933834,00;5611961,00;4067469,00;7556345,00;2865948,00;7761073,00;9284167,00;7865851,00;1169567,00;4725343,00;5295031,00;7582311,00;835481,00;197498,00
2014-06-09;14279926,00;944298,00;9246876,00;135496,00;10550299,00;12099992,00;240749,00;3970477,00;6805062,00;9934723,00;2649234,00;16444385,00;7941492,00;273488,00;18258594,00;10115501,00;5590616,00;9877325,00;5620692,00;4046877,00;759996,00;2859129,00;7766892,00;9313686,00;7849121,00;11812724,00;4739686,00;5284591,00;7562671,00;8440719,00;198547,00
2014-06-10;14245531,00;9414326,00;9301153,00;13479868,00;10604626,00;12194363,00;2426905,00;3986005,00;6808983,00;9928851,00;2646338,00;16480048,00;7954299,00;2767216,00;1806936,00;1020174,00;5637351,00;9828611,00;5674047,00;4031188,00;7564275,00;2873741,00;7772711,00;9356977,00;7854041,00;11718294,00;4734905,00;5326105,00;7524371,00;8368635,00;196547,00
2014-06-11;14190503,00;9394566,00;9262666,00;13170494,00;10544479,00;12178796,00;2430788,00;3965624,00;6759976,00;9976803,00;2621235,00;16387918,00;7862678,00;273684,00;17869342,00;10125301,00;5576012,00;9783794,00;570509,00;4006673,00;7448298,00;2866922,00;7763983,00;9337299,00;7889468,00;11636651,00;4720563,00;5287076,00;7479198,00;8325187,00;197785,00
2014-06-12;14058827,00;9362947,00;9107729,00;12982906,00;10346569,00;12269276,00;2393899,00;3952423,00;6672745,00;9948424,00;2602892,00;16440422,00;7726724,00;2739779,00;17768352,00;10047881,00;5553618,00;9719492,00;5698248,00;3979217,00;7411621,00;2868871,00;773489,00;9347138,00;7854369,00;1149402,00;4689009,00;5264454,00;7436971,00;8176083,00;198261,00
2014-06-13;14087325,00;9371839,00;9008056,00;12992726,00;1035821,00;1238116,00;2397782,00;3947534,00;6694308,00;10045305,00;2610615,00;16433487,00;7691257,00;2926939,00;17899736,00;10047881,00;5553618,00;9790614,00;5692384,00;4042955,00;7396752,00;2876664,00;7723253,00;9387479,00;7828663,00;11488119,00;4702396,00;5252522,00;7392778,00;8176083,00;199499,00
2014-06-16;14083394,00;9324413,00;9098846,00;13017279,00;10362091,00;12505691,00;2381279,00;3975891,00;6675684,00;10071727,00;2589375,00;16429526,00;7773027,00;2940657,00;17879147,00;10040041,00;5537066,00;9850045,00;5675768,00;4069431,00;7389814,00;2884457,00;7728102,00;9392397,00;7711994,00;11495988,00;4714826,00;522642,00;739867,00;8225455,00;199023,00
2014-06-17;14119753,00;9353066,00;9087005,00;1300844,00;10348509,00;12533906,00;2378367,00;4001315,00;6644321,00;10022797,00;2594202,00;16664304,00;7883366,00;2934778,00;17870322,00;9989082,00;5590616,00;9866608,00;5674791,00;4087081,00;7443341,00;2871793,00;7717434,00;9368784,00;7728802,00;11509759,00;4705264,00;524059,00;7364299,00;821163,00;19788,00
2014-06-18;14182642,00;9441992,00;9096873,00;13011386,00;10427091,00;12674976,00;2390987,00;4063897,00;6654121,00;10053134,00;2596133,00;16826765,00;7951344,00;2932818,00;18001707,00;10075321,00;5625667,00;9874403,00;5708999,00;408414,00;7554362,00;2894198,00;7737799,00;9386494,00;7831629,00;115314,00;4725343,00;5251527,00;7434023,00;8253104,00;198073,00
2014-06-19;14198364,00;9393577,00;9065294,00;1304478,00;10404778,00;12841344,00;2398753,00;4086387,00;6606095,00;10043347,00;2621442,00;16813887,00;7924744,00;2948496,00;1792523,00;10173321,00;5578932,00;9928963,00;5698248,00;4070411,00;749786,00;2882509,00;7781438,00;9406172,00;7960162,00;11565827,00;4730125,00;5228408,00;7450719,00;8271864,00;198166,00
2014-06-20;14264201,00;9440016,00;8971542,00;12974066,00;10611417,00;12875394,00;2410402,00;4076608,00;6707049,00;1016078,00;2625336,00;16824785,00;7898144,00;2959275,00;17800708,00;10316399,00;5603273,00;9929937,00;5758847,00;4087081,00;7444332,00;2901018,00;7751376,00;9306797,00;8049147,00;11606157,00;4722475,00;5207775,00;7432059,00;8178057,00;198072,00
2014-06-23;14159058,00;9437052,00;8963647,00;12851299,00;10553209,00;1293766,00;2397782,00;408052,00;6662943,00;10214602,00;2597107,00;1686441,00;7944447,00;2962215,00;17858556,00;1026544,00;5665586,00;9928963,00;5717796,00;4117479,00;7479026,00;2868871,00;7711615,00;9342218,00;8057056,00;11521562,00;4754985,00;5207278,00;7442862,00;8172133,00;199214,00
2014-06-24;14060793,00;9330341,00;890937,00;12684334,00;10459105,00;1281994,00;2381279,00;4092254,00;6600214,00;10053134,00;2587372,00;16665294,00;7923759,00;2988672,00;17735016,00;1024976,00;5590616,00;9886094,00;5661106,00;4093945,00;7432438,00;2854258,00;7662157,00;9314669,00;8081774,00;11378932,00;4711957,00;5165514,00;7460539,00;8164233,00;199309,00
2014-06-25;1411582,00;935109,00;8917265,00;12479067,00;10520225,00;12767402,00;2399723,00;410301,00;6647261,00;9995396,00;2571798,00;16680154,00;7933611,00;3025908,00;17719328,00;1036442,00;5601326,00;9899734,00;5752982,00;4121402,00;7580135,00;2902966,00;769222,00;9333363,00;8141097,00;11422214,00;4724387,00;5197086,00;7426168,00;8284702,00;199975,00
2014-06-26;14123682,00;9317496,00;8970555,00;12573353,00;10527985,00;12737242,00;2392928,00;4109855,00;6635499,00;9984631,00;2559143,00;166435,00;7955284,00;3016109,00;1768501,00;1035364,00;5587695,00;9889992,00;5720728,00;4091004,00;7618793,00;2882509,00;7624336,00;9289088,00;8136154,00;11385818,00;4705264,00;51946,00;7356443,00;8339011,00;199879,00
2014-06-27;14119753,00;9379744,00;9077136,00;12624423,00;10553209,00;1268276,00;2397782,00;41255,00;6413989,00;9904387,00;2572771,00;16521652,00;7992721,00;3030807,00;17816396,00;1028896,00;5601326,00;988512,00;5622988,00;4142974,00;7700076,00;2890302,00;7663126,00;9240875,00;8107481,00;11467461,00;4715782,00;5202555,00;739867,00;8422945,00;198356,00
2014-06-30;14075533,00;9373816,00;9170888,00;12495764,00;10542538,00;12701245,00;2412343,00;4142124,00;6413989,00;9852521,00;255817,00;16587035,00;7975973,00;3027868,00;17773254,00;10252701,00;5610089,00;9814971,00;5654265,00;4089042,00;768719,00;2891276,00;7621426,00;9255634,00;8082763,00;11356308,00;4678492,00;5238103,00;7372155,00;8466392,00;198547,00
2014-07-01;14205243,00;9421243,00;9229112,00;1258612,00;10591045,00;12700272,00;2434671,00;4135279,00;6411049,00;9919066,00;2569851,00;16524625,00;8060698,00;3035707,00;18271341,00;103752,00;5644404,00;9840302,00;5718773,00;4105712,00;7731797,00;2930242,00;7688341,00;93678,00;8096605,00;11403524,00;4720563,00;5326105,00;7392778,00;8538476,00;19988,00
2014-07-02;1427108,00;940741,00;9225165,00;12534068,00;1062888,00;12670112,00;2448365,00;4135279,00;6406149,00;9939616,00;2590293,00;1653255,00;8076461,00;3035707,00;18471359,00;1037422,00;5585578,00;9794511,00;5771553,00;4108654,00;771098,00;2958492,00;7715495,00;930975,00;8155928,00;11325815,00;4748291,00;5340772,00;7426168,00;8535514,00;199118,00
2014-07-03;14288768,00;9469658,00;9279442,00;12621477,00;10776342,00;12763511,00;2464016,00;4129412,00;6449274,00;10039433,00;2614628,00;16787141,00;8083357,00;3051385,00;18485086,00;103311,00;5593421,00;9838354,00;5786214,00;4098848,00;7776403,00;2974079,00;7756225,00;9331395,00;8240958,00;11364178,00;4753072,00;5382287,00;7438934,00;8575011,00;200547,00
2014-07-07;14239636,00;9426183,00;9470893,00;12678441,00;1068709,00;12693462,00;2467929,00;4120611,00;6433591,00;10045305,00;2603921,00;16620715,00;8021291,00;3040606,00;18437042,00;104,34;5556164,00;9759437,00;5719751,00;4117479,00;7796229,00;2970182,00;777659,00;9302863,00;8129233,00;1132188,00;4756897,00;5388005,00;7470359,00;8550325,00;20188,00
2014-07-08;14205243,00;9344173,00;9409708,00;1245255,00;10619179,00;12638006,00;2452278,00;4101054,00;6403208,00;1006292,00;2566931,00;16336406,00;795627,00;3017089,00;18356644,00;103605,00;5466944,00;9751642,00;5685542,00;4096887,00;7699085,00;2937061,00;7812471,00;9262521,00;810056,00;11220564,00;471244,00;5351213,00;7527318,00;8478242,00;201404,00
2014-07-09;14217033,00;9386777,00;9413655,00;1245255,00;10685149,00;12782969,00;248847,00;4102032,00;6374784,00;10133379,00;2562063,00;16312631,00;7953314,00;3026888,00;18474301,00;10391859,00;5492436,00;9847123,00;5722683,00;40861,00;7800194,00;2927319,00;7920116,00;931762,00;8180646,00;11197939,00;472597,00;5373587,00;7582311,00;8612535,00;201975,00
2014-07-10;14139404,00;9359035,00;9379115,00;1245255,00;10609477,00;12672058,00;248847,00;4132345,00;6364983,00;10037476,00;2550382,00;16188803,00;7822286,00;3063144,00;18403706,00;1036834,00;5447335,00;9799383,00;5725615,00;4088062,00;7682234,00;2922449,00;7914297,00;9278265,00;8115391,00;11165479,00;4797488,00;5358174,00;756758,00;8576987,00;202166,00
2014-07-11;14180676,00;9360027,00;9396879,00;12580227,00;10667686,00;12498882,00;2496296,00;4103988,00;6360082,00;9956252,00;2584452,00;1632551,00;7842975,00;3062164,00;18433121,00;1029974,00;5470866,00;9778923,00;5711931,00;4127285,00;7661417,00;2929268,00;7870658,00;9315652,00;81935,00;11226466,00;4863207,00;5394468,00;7544012,00;8579949,00;20188,00
2014-07-14;14248479,00;9366962,00;9518262,00;12720674,00;10680298,00;1257574,00;248847,00;414408,00;6371844,00;10048241,00;259516,00;16543446,00;7828197,00;3085681,00;18615491,00;1032718,00;5518908,00;9788666,00;5686519,00;4132188,00;772684,00;2945828,00;7886174,00;9402236,00;833192,00;1130024,00;4883503,00;5494651,00;7517497,00;8567112,00;202451,00
2014-07-15;14254375,00;9358044,00;9406747,00;12679424,00;10657014,00;1257574,00;2510968,00;41167,00;6329698,00;10019861,00;2590293,00;16758412,00;7867604,00;3107239,00;18481165,00;10121381,00;5713035,00;9772103,00;5660129,00;4162586,00;773477,00;2962389,00;7880356,00;9440609,00;8295338,00;11296305,00;4900899,00;5513296,00;7545975,00;8506878,00;202832,00
2014-07-16;14363449,00;9360027,00;9353456,00;12514424,00;10807387,00;12734324,00;2541292,00;4118655,00;6373804,00;10154907,00;2630203,00;16887193,00;78479,00;3395327,00;18860612,00;10017502,00;5756174,00;9671751,00;5683587,00;4322422,00;7624741,00;3015967,00;7912027,00;9408141,00;8281496,00;1124909,00;492506,00;5535421,00;754794,00;8427882,00;203594,00
2014-07-17;14105011,00;9213389,00;9186677,00;12363174,00;10648254,00;12655518,00;2507055,00;4108877,00;6360082,00;10012032,00;2590293,00;16854503,00;7837064,00;3302238,00;1887336,00;9836203,00;5672837,00;9584065,00;562983,00;4366548,00;7586082,00;2976027,00;7859241,00;931762,00;8414972,00;11092688,00;4863207,00;5416345,00;7523389,00;8396283,00;202737,00
2014-07-18;14231775,00;9266891,00;9318916,00;12536031,00;10755644,00;12685678,00;2534444,00;4148969,00;6424771,00;10053134,00;2575691,00;16986256,00;7889278,00;3302238,00;18874339,00;9976342,00;5709113,00;9644471,00;5702158,00;4382237,00;7684216,00;2993562,00;7873904,00;938059,00;8455509,00;11171381,00;4904765,00;5474018,00;7570527,00;8473304,00;203213,00
2014-07-21;14179694,00;920249,00;927056,00;12600853,00;10761502,00;12773239,00;2528576,00;4146035,00;6423791,00;10087385,00;2528967,00;17011023,00;7852826,00;3337514,00;1871256,00;9924402,00;5710094,00;9504174,00;5668926,00;4396946,00;7614828,00;2956544,00;7847511,00;937272,00;8410028,00;11113345,00;4899932,00;5449656,00;7539101,00;8466392,00;202451,00
2014-07-22;14260271,00;9251039,00;9347536,00;12742281,00;10744905,00;12898744,00;2538357,00;4027716,00;6365962,00;101324,00;2532861,00;17337929,00;7934595,00;3409046,00;19030235,00;10042001,00;5752253,00;9379465,00;5710954,00;4395966,00;7636636,00;2970182,00;7829916,00;901556,00;8507912,00;1090481,00;4926993,00;5500369,00;7526335,00;8512802,00;202816,00
2014-07-23;14217033,00;9242122,00;959129,00;12444692,00;10580891,00;13025223,00;2511946,00;3990559,00;6407128,00;10201881,00;2522153,00;17516241,00;7981884,00;3380629,00;18985135,00;10014562,00;5784607,00;928983,00;5679677,00;4399888,00;7669348,00;296044,00;7819163,00;9030319,00;8497036,00;10793658,00;4920228,00;5498877,00;7560706,00;8496016,00;202859,00
2014-07-24;14261255,00;9229242,00;95755,00;12217818,00;10254814,00;13119594,00;2526619,00;4006204,00;6390466,00;10204816,00;2525073,00;17460765,00;7999617,00;3356132,00;19142993,00;10015541,00;5801275,00;928983,00;5689451,00;4353801,00;7791272,00;295557,00;7845556,00;9138549,00;8471329,00;10716932,00;4933759,00;5537161,00;7497856,00;8571062,00;202859,00
2014-07-25;14260271,00;9108365,00;9638659,00;12099961,00;10236265,00;12995062,00;2540313,00;4009138,00;6364003,00;1009717,00;2510472,00;17375572,00;7982869,00;3356132,00;19060631,00;10006721,00;5785588,00;9325879,00;5683587,00;4363606,00;7704042,00;2940958,00;7777129,00;9061804,00;8372457,00;10710046,00;4955987,00;5339032,00;7460539,00;8514777,00;202666,00
2014-07-28;1430056,00;910143,00;9771885,00;12086211,00;10167926,00;12962956,00;2535423,00;3977847,00;6402228,00;10213624,00;2491003,00;17430057,00;798681,00;3354172,00;19195938,00;10006721,00;5803236,00;9331725,00;5665994,00;4311636,00;7771447,00;293219,00;7747804,00;9040158,00;847825,00;10720866,00;4984981,00;532536,00;7435006,00;8605623,00;202281,00
2014-07-29;14152179,00;9086568,00;9708726,00;12013533,00;10220644,00;12883177,00;2514881,00;3945578,00;6488479,00;10133379,00;2477375,00;17389441,00;7977943,00;3350252,00;19077299,00;9992022,00;5749311,00;9335622,00;5725615,00;4303791,00;7741709,00;2896147,00;7688176,00;8965382,00;833192,00;1055758,00;5022673,00;5307461,00;7408491,00;8511815,00;204497,00
2014-07-30;14124666,00;9007304,00;9686028,00;12010587,00;10092752,00;1289388,00;2507055,00;3874196,00;6409088,00;10104021,00;249587,00;17411235,00;8054787,00;336593,00;19021411,00;10025342,00;5775784,00;9348287,00;5676745,00;4273392,00;7891389,00;2875509,00;7640278,00;8947671,00;8201409,00;10464132,00;5002377,00;5321382,00;7343676,00;8611547,00;203341,00
2014-07-31;13844609,00;8718983,00;9434379,00;11832819,00;9835992,00;12573795,00;2467929,00;3841927,00;6303234,00;9682246,00;2448172,00;17124944,00;7965136,00;3320855,00;18792958,00;9808762,00;5654208,00;9212862,00;5545774,00;4232208,00;7645557,00;2820475,00;7558166,00;8811891,00;8013553,00;10343143,00;4872871,00;5245561,00;7225832,00;8480216,00;201394,00
2014-08-01;13767961,00;8567392,00;9486682,00;11822997,00;9813537,00;12443426,00;2445431,00;3841927,00;6293433,00;9668545,00;2467641,00;16865401,00;7856767,00;3306157,00;18545876,00;9790143,00;5537536,00;9187531,00;5551638,00;420279,00;7610863,00;2836199,00;7785928,00;8816811,00;8057056,00;10303796,00;4815851,00;5265449,00;7221904,00;8430844,00;199583,00
2014-08-04;13830852,00;8612968,00;9433392,00;11778802,00;9939477,00;12469694,00;246206,00;3852684,00;6334598,00;9798698,00;2459853,00;17008051,00;7884351,00;3336534,00;18593921,00;9815623,00;5554204,00;9188504,00;557705,00;42528,00;7648531,00;2825389,00;7743894,00;8845345,00;8134176,00;10333306,00;4852576,00;527415,00;7221904,00;861451,00;199004,00
2014-08-05;13735533,00;8556493,00;938701,00;11910408,00;9909212,00;12157392,00;2442496,00;3831171,00;627579,00;9609828,00;2435518,00;16783179,00;7884351,00;3237399,00;18344878,00;9782303,00;5496358,00;9102767,00;5476378,00;4224363,00;7624741,00;2791976,00;7762467,00;87686,00;800762,00;10330355,00;4799421,00;5233877,00;7202263,00;8566125,00;198812,00
2014-08-06;13712933,00;8560456,00;937122,00;11693029,00;9908236,00;12232306,00;2438584,00;3903531,00;634832,00;968616,00;2476402,00;16814879,00;7932625,00;3240358,00;18341917,00;9869522,00;5513025,00;9106664,00;5466604,00;4191023,00;7646548,00;27792,00;7926689,00;8825666,00;8058045,00;10209366,00;4748199,00;5237606,00;7334722,00;8550325,00;200504,00
2014-08-07;13671661,00;8522806,00;9370229,00;11841242,00;9952168,00;12224522,00;2431736,00;3847794,00;6312056,00;9616679,00;2482242,00;16751479,00;7927699,00;322359,00;18177208,00;9793083,00;5481651,00;9091075,00;5438259,00;4239072,00;756824,00;2755614,00;7833826,00;8845345,00;7836573,00;10251663,00;4701809,00;5196588,00;731001,00;8443681,00;201221,00
2014-08-08;13840678,00;8666471,00;9396014,00;11919301,00;1008299,00;12439534,00;2448365,00;3857573,00;6374784,00;9760532,00;2497817,00;17064516,00;8120794,00;3215698,00;18407013,00;9905782,00;552381,00;9114458,00;5527203,00;423613,00;7638618,00;2785097,00;7913004,00;8902411,00;7921603,00;10422819,00;4706641,00;5231889,00;7381182,00;8575999,00;201124,00
2014-08-11;13814146,00;8614949,00;9519985,00;11936099,00;10202095,00;1242494,00;2467929,00;3869307,00;6373804,00;9728999,00;2510472,00;17084329,00;8165126,00;3257128,00;18489861,00;9913623,00;5521849,00;911251,00;5537954,00;423613,00;7638618,00;2776252,00;7964813,00;8920122,00;7896884,00;10399211,00;4703742,00;5234872,00;7350539,00;8640183,00;201414,00
2014-08-12;13843626,00;8627831,00;9518002,00;11903492,00;10185499,00;1236462,00;2460103,00;3880063,00;641889,00;9705349,00;249295,00;17071451,00;8169067,00;3267978,00;18477037,00;9861682,00;552479,00;9115433,00;5574118,00;4267509,00;7605907,00;2759545,00;7958948,00;8962429,00;793149,00;10319535,00;4720172,00;5227911,00;73367,00;8611547,00;201761,00
2014-08-13;1393403,00;8659535,00;9643956,00;12052693,00;1026653,00;12414239,00;2464994,00;3905487,00;6427775,00;9764474,00;2514365,00;17075412,00;8188771,00;336366,00;18537201,00;9970462,00;5561067,00;9154404,00;5654265,00;4322422,00;7657452,00;2772321,00;7964813,00;8980139,00;8059034,00;10442198,00;4727903,00;5266018,00;7317918,00;8650058,00;202088,00
2014-08-14;13987093,00;8646655,00;9669742,00;12263156,00;10315343,00;12351973,00;2400435,00;3928955,00;6436659,00;9764474,00;2519232,00;17111075,00;8261674,00;3347877,00;18530298,00;9997901,00;5586558,00;9125176,00;5745163,00;4341053,00;7662409,00;2823424,00;8010756,00;9073611,00;8089684,00;10462971,00;4735635,00;5293167,00;7353504,00;874979,00;202955,00
2014-08-15;13945822,00;8580272,00;9717347,00;12169288,00;10323154,00;12372577,00;2389675,00;3997404,00;6441595,00;9758562,00;249587,00;17028853,00;8244926,00;3370565,00;18480983,00;9914602,00;5564008,00;9137842,00;5728547,00;4392043,00;7645557,00;2814579,00;7994138,00;9064756,00;8055079,00;10449123,00;4716306,00;5235134,00;7305067,00;8815949,00;202281,00
2014-08-18;14162006,00;8635757,00;9834376,00;1234912,00;10444212,00;123922,00;2409238,00;4043362,00;6502804,00;9806847,00;2537728,00;1729137,00;8235074,00;3394239,00;18676268,00;10064541,00;5611069,00;9182658,00;5709977,00;4423422,00;7786316,00;2834234,00;8058655,00;9149372,00;8141097,00;10692471,00;4714373,00;5337999,00;7363389,00;8884084,00;202185,00
2014-08-19;1417478,00;8730873,00;9970248,00;12408405,00;10475453,00;12522696,00;2410217,00;4034561,00;6544267,00;980389,00;2535781,00;17232922,00;8692195,00;3387334,00;18746294,00;10090022,00;5643424,00;9202144,00;5757869,00;4472758,00;7782351,00;2844061,00;8083092,00;9141501,00;8252823,00;10738964,00;4706641,00;5354935,00;7401941,00;8895933,00;202088,00
2014-08-20;14293896,00;8767532,00;9974215,00;12583296,00;10514503,00;1250896,00;2417064,00;4033583,00;6537356,00;9824584,00;2565957,00;17239856,00;8940459,00;3403117,00;18749252,00;10114521,00;5651267,00;9176814,00;5813581,00;4435263,00;7822002,00;2839147,00;8094823,00;9161179,00;8248868,00;10852724,00;4718239,00;5384823,00;7409849,00;8871246,00;201028,00
2014-08-21;1428401,00;8831934,00;9975207,00;12598118,00;10540864,00;12552132,00;2434671,00;4049229,00;6545254,00;9783197,00;2572771,00;17350806,00;8979866,00;3467233,00;18860703,00;10210561,00;5735585,00;9209939,00;5752005,00;4461904,00;7824975,00;2832268,00;8140766,00;9242844,00;8282484,00;10887347,00;4723071,00;5373615,00;7468172,00;8924568,00;201799,00
